31134,Hildesheim
31135,Hildesheim
31137,Hildesheim
31139,Hildesheim
31141,Hildesheim
33098,Paderborn
33100,Paderborn
33102,Paderborn
33104,Paderborn
33106,Paderborn
33154,Paderborn
33161,Paderborn
33602,Bielefeld
33604,Bielefeld
33605,Bielefeld
33607,Bielefeld
33609,Bielefeld
33611,Bielefeld
33613,Bielefeld
33615,Bielefeld
33617,Bielefeld
33619,Bielefeld
33647,Bielefeld
33649,Bielefeld
33659,Bielefeld
33689,Bielefeld
33699,Bielefeld
33719,Bielefeld
33729,Bielefeld
33739,Bielefeld
34117,Kassel
34119,Kassel
34121,Kassel
34123,Kassel
34125,Kassel
34127,Kassel
34128,Kassel
34130,Kassel
34131,Kassel
34132,Kassel
34134,Kassel
34233,Kassel
34355,Kassel
37620,Halle
38100,Braunschweig
38102,Braunschweig
38104,Braunschweig
38106,Braunschweig
38108,Braunschweig
38110,Braunschweig
38112,Braunschweig
38114,Braunschweig
38116,Braunschweig
38118,Braunschweig
38120,Braunschweig
38122,Braunschweig
38124,Braunschweig
38126,Braunschweig
38226,Salzgitter
38228,Salzgitter
38229,Salzgitter
38239,Salzgitter
38259,Salzgitter
38440,Wolfsburg
38442,Wolfsburg
38444,Wolfsburg
38446,Wolfsburg
38448,Wolfsburg
41460,Neuss
41462,Neuss
41464,Neuss
41466,Neuss
41468,Neuss
41469,Neuss
41470,Neuss
41472,Neuss
42103,Wuppertal
42105,Wuppertal
42107,Wuppertal
42109,Wuppertal
42111,Wuppertal
42113,Wuppertal
42115,Wuppertal
42117,Wuppertal
42119,Wuppertal
42275,Wuppertal
42277,Wuppertal
42279,Wuppertal
42281,Wuppertal
42283,Wuppertal
42285,Wuppertal
42287,Wuppertal
42289,Wuppertal
42327,Wuppertal
42329,Wuppertal
42349,Wuppertal
42369,Wuppertal
42389,Wuppertal
42399,Wuppertal
42651,Solingen
42653,Solingen
42655,Solingen
42657,Solingen
42659,Solingen
42697,Solingen
42699,Solingen
42719,Solingen
42853,Remscheid
42855,Remscheid
42857,Remscheid
42859,Remscheid
42897,Remscheid
42899,Remscheid
44135,Dortmund
44137,Dortmund
44139,Dortmund
44141,Dortmund
44143,Dortmund
44145,Dortmund
44147,Dortmund
44149,Dortmund
44225,Dortmund
44227,Dortmund
44229,Dortmund
44263,Dortmund
44265,Dortmund
44267,Dortmund
44269,Dortmund
44287,Dortmund
44289,Dortmund
44309,Dortmund
44319,Dortmund
44328,Dortmund
44329,Dortmund
44339,Dortmund
44357,Dortmund
44359,Dortmund
44369,Dortmund
44379,Dortmund
44388,Dortmund
44623,Herne
44625,Herne
44627,Herne
44628,Herne
44629,Herne
44649,Herne
44651,Herne
44652,Herne
44653,Herne
44787,Bochum
44789,Bochum
44791,Bochum
44793,Bochum
44795,Bochum
